"commitid","fileid","istestfile","authorid","authorteamid","added","removed","currCloc","currComplex","currDupLines","currDupBlocks","prevCloc","prevComplex","prevDupLines","prevDupBlocks","delta"
819,1334,0,25,2,4,5,195,17,0,0,196,17,0,0,0
819,1438,1,25,2,1,1,52,3,0,0,52,3,0,0,0
819,1439,1,25,2,4,4,223,6,49,3,223,6,49,3,0
820,14,0,8,4,15,53,176,17,0,0,209,20,25,1,-1
820,15,0,8,4,2,17,135,13,0,0,148,13,25,1,-1
820,219,0,8,4,18,49,414,52,179,9,440,56,245,11,-2
820,222,0,8,4,3,21,186,23,25,1,199,25,103,4,-3
820,303,1,8,4,11,28,277,13,77,5,291,13,81,5,0
820,304,1,8,4,208,0,182,8,33,3,0,0,0,0,3
820,429,1,8,4,54,16,164,4,0,0,129,4,0,0,0
820,432,1,8,4,118,0,102,6,0,0,0,0,0,0,0
820,1260,0,8,4,1,16,680,95,397,33,693,97,410,33,0
820,1261,0,8,4,2,7,623,82,199,20,628,82,199,20,0
820,1415,1,8,4,264,0,244,6,72,1,0,0,0,0,1
820,1416,1,8,4,318,0,295,7,72,1,0,0,0,0,1
821,910,0,26,1,1,1,8546,1120,434,19,8546,1120,434,19,0
822,882,0,59,2,6,6,1773,304,38,4,1773,304,38,4,0
822,941,1,59,2,3,3,849,80,42,4,849,80,42,4,0
823,1385,0,2,3,3,1,110,8,15,1,108,7,15,1,0
824,305,1,42,10,2,1,118,7,21,2,117,7,21,2,0
824,306,1,42,10,3,1,169,9,17,1,168,9,17,1,0
825,486,0,13,2,6,7,821,125,138,7,821,125,138,7,0
826,1771,0,7,4,4,1,842,188,224,6,839,187,224,6,0
827,1028,0,68,4,0,12,189,16,0,0,199,17,0,0,0
828,1804,0,13,2,1,0,93,3,0,0,92,3,0,0,0
829,1260,0,59,2,2,2,630,89,341,32,630,89,341,32,0
829,1272,0,59,2,2,2,628,84,334,16,628,84,334,16,0
829,1626,0,59,2,12,12,250,33,47,8,250,33,47,8,0
829,1635,0,59,2,0,50,245,26,0,0,282,30,0,0,0
829,1636,0,59,2,2,5,115,11,0,0,118,11,0,0,0
829,1649,0,59,2,0,4,73,8,23,2,76,8,35,2,0
829,1657,0,59,2,12,18,254,32,0,0,260,32,0,0,0
829,1685,1,59,2,5,5,114,4,0,0,114,4,0,0,0
829,1687,1,59,2,10,14,226,4,0,0,229,4,0,0,0
830,892,0,35,6,10,10,929,90,0,0,929,90,0,0,0
830,910,0,35,6,0,3,8106,1055,434,19,8106,1055,434,19,0
830,1307,0,35,6,0,7,259,33,93,7,259,33,93,7,0
830,1350,0,35,6,1,2,345,76,40,2,345,76,40,2,0
830,1360,0,35,6,0,1,157,20,0,0,157,20,0,0,0
830,1368,0,35,6,0,12,202,19,0,0,202,19,0,0,0
830,1369,0,35,6,0,16,159,21,56,1,159,21,56,1,0
830,1376,0,35,6,0,4,353,89,21,1,353,89,21,1,0
830,1399,0,35,6,1,8,242,33,21,1,242,33,21,1,0
830,1404,0,35,6,0,21,163,24,113,1,163,24,134,1,0
830,1638,0,35,6,0,2,218,44,0,0,218,44,0,0,0
830,1795,0,35,6,0,17,1151,142,286,12,1151,142,286,12,0
830,1808,0,35,6,0,28,3584,436,1613,36,3584,436,1613,36,0
830,1816,0,35,6,0,1,1123,125,390,14,1123,125,390,14,0
830,1817,0,35,6,1,2,15,0,0,0,15,0,0,0,0
830,1818,0,35,6,0,1,8,0,0,0,8,0,0,0,0
830,1889,0,35,6,12,20,159,25,44,3,159,25,44,3,0
830,1893,0,35,6,1,4,109,15,0,0,109,15,0,0,0
831,128,0,59,2,1,3,57,3,0,0,58,3,0,0,0
831,163,0,59,2,1,5,65,4,0,0,66,4,0,0,0
832,1546,0,28,4,4,13,173,24,0,0,182,27,0,0,0
833,1125,0,7,4,2,2,852,95,207,12,852,94,207,12,0
833,1569,0,7,4,19,10,2134,336,163,10,2125,331,163,10,0
833,1808,0,7,4,12,12,3501,434,1824,53,3501,436,1824,53,0
833,1811,0,7,4,2,2,1285,203,562,23,1285,202,562,23,0
833,1932,0,7,4,2,2,621,66,116,5,621,65,116,5,0
834,861,0,59,2,8,34,95,13,0,0,114,15,0,0,0
834,862,0,59,2,13,16,231,24,0,0,231,24,0,0,0
834,863,0,59,2,58,33,414,72,25,1,370,72,25,1,0
834,864,0,59,2,14,18,57,5,0,0,57,5,0,0,0
834,865,0,59,2,11,12,46,4,25,1,46,4,25,1,0
834,866,0,59,2,11,13,50,4,0,0,50,4,0,0,0
834,867,0,59,2,11,14,46,4,0,0,46,4,0,0,0
835,2025,1,49,1,128,0,90,6,0,0,0,0,0,0,0
836,245,0,24,10,30,14,218,26,48,2,201,26,48,2,0
836,246,0,24,10,42,21,239,25,23,1,219,25,23,1,0
836,1048,0,24,10,24,4,257,33,79,6,238,33,79,6,0
836,1049,0,24,10,48,1,218,21,0,0,175,21,0,0,0
836,1142,0,24,10,27,7,154,19,32,5,134,19,32,5,0
836,1143,0,24,10,55,34,166,21,62,6,145,21,60,6,0
836,1165,0,24,10,42,2,234,26,83,18,198,26,83,18,0
836,1272,0,24,10,21,6,642,85,374,17,627,85,374,17,0
836,1275,0,24,10,13,3,202,25,58,2,192,25,58,2,0
836,1276,0,24,10,15,5,346,50,220,10,336,50,220,10,0
836,1629,0,24,10,12,4,244,30,73,15,236,30,73,15,0
836,1736,0,24,10,32,19,156,14,0,0,144,14,0,0,0
837,1375,0,33,3,7,3,75,13,0,0,72,15,0,0,0
838,910,0,59,2,119,142,8084,1055,434,19,8107,1055,434,19,0
839,33,0,24,10,0,100,0,0,0,0,77,10,0,0,0
839,45,0,24,10,0,110,0,0,0,0,85,9,0,0,0
839,56,0,24,10,0,140,0,0,0,0,113,16,0,0,0
839,97,0,24,10,0,145,0,0,0,0,116,12,0,0,0
839,164,0,24,10,0,107,0,0,0,0,88,9,0,0,0
839,167,0,24,10,0,40,0,0,0,0,23,0,0,0,0
839,168,0,24,10,0,129,0,0,0,0,105,12,29,2,0
839,189,0,24,10,0,21,0,0,0,0,17,0,0,0,0
839,190,0,24,10,0,10,0,0,0,0,8,0,0,0,0
839,191,0,24,10,0,149,0,0,0,0,115,10,0,0,0
839,192,0,24,10,0,27,0,0,0,0,12,0,0,0,0
839,281,1,24,10,0,217,0,0,0,0,189,12,22,2,0
839,290,1,24,10,0,141,0,0,0,0,112,7,0,0,0
839,299,1,24,10,0,277,0,0,0,0,249,15,24,1,0
839,337,1,24,10,0,37,0,0,0,0,34,1,0,0,0
839,341,1,24,10,0,182,0,0,0,0,143,13,0,0,0
839,406,1,24,10,0,80,0,0,0,0,61,3,0,0,0
839,408,1,24,10,0,84,0,0,0,0,69,4,0,0,0
839,415,1,24,10,0,36,0,0,0,0,33,1,0,0,0
839,1983,0,24,10,0,87,0,0,0,0,66,6,0,0,0
839,1986,0,24,10,0,103,0,0,0,0,55,7,0,0,0
839,2011,1,24,10,0,71,0,0,0,0,56,5,0,0,0
839,2024,1,24,10,0,17,0,0,0,0,14,1,0,0,0
840,910,0,26,1,1,1,8539,1117,434,19,8539,1117,434,19,0
841,910,0,34,2,4,3,8423,1105,496,21,8422,1104,496,21,0
842,1730,0,25,2,3,5,129,0,0,0,130,0,0,0,0
842,1740,0,25,2,3,5,3128,493,106,3,3129,493,106,3,0
842,1811,0,25,2,3,10,3202,471,741,27,3209,473,741,27,0
842,1882,1,25,2,2,2,1193,73,199,17,1193,73,199,17,0
843,6,0,34,2,20,32,558,78,66,2,571,78,96,2,0
843,31,0,34,2,18,12,237,26,0,0,233,25,0,0,0
843,44,0,34,2,17,11,195,23,0,0,190,22,0,0,0
843,147,0,34,2,35,26,410,57,48,2,403,55,62,1,1
843,162,0,34,2,48,38,475,47,0,0,467,45,0,0,0
843,183,0,34,2,14,10,320,34,0,0,317,33,0,0,0
843,332,1,34,2,24,0,75,10,0,0,54,7,0,0,0
843,445,0,34,2,24,14,298,42,0,0,290,40,0,0,0
843,448,0,34,2,23,18,151,24,0,0,147,23,0,0,0
843,643,0,34,2,28,20,1932,311,117,8,1926,309,117,8,0
844,2071,1,7,4,147,0,134,6,40,2,0,0,0,0,2
844,2072,1,7,4,143,0,131,6,40,2,0,0,0,0,2
845,445,0,59,2,30,42,300,42,0,0,298,42,0,0,0
845,446,0,59,2,13,19,249,49,0,0,250,49,0,0,0
845,447,0,59,2,1,6,130,24,0,0,130,24,0,0,0
845,448,0,59,2,27,31,157,25,0,0,159,25,0,0,0
845,458,0,59,2,3,18,372,44,0,0,375,44,0,0,0
845,460,0,59,2,1,4,102,13,0,0,102,13,0,0,0
845,461,0,59,2,61,80,396,36,0,0,393,36,0,0,0
845,464,0,59,2,4,7,114,17,0,0,116,17,0,0,0
845,466,0,59,2,9,14,140,16,0,0,141,16,0,0,0
845,467,0,59,2,4,9,274,29,0,0,277,29,0,0,0
845,468,0,59,2,8,10,132,1,0,0,131,1,0,0,0
845,478,0,59,2,11,22,476,75,0,0,476,75,0,0,0
845,479,0,59,2,41,37,599,103,42,1,592,103,42,1,0
845,480,0,59,2,0,2,94,8,0,0,94,8,0,0,0
846,1359,0,5,7,10,7,413,61,41,2,411,61,41,2,0
846,1367,0,5,7,3,1,233,24,48,2,231,24,108,3,-1
847,1259,0,11,5,6,6,574,73,420,25,574,73,431,25,0
847,1261,0,11,5,8,7,623,82,199,20,623,82,199,20,0
847,1262,0,11,5,18,17,301,44,166,18,301,44,166,18,0
847,1346,0,11,5,20,20,257,38,84,4,259,35,97,4,0
848,449,0,12,4,4,3,240,45,0,0,239,44,0,0,0
849,1569,0,29,7,3,0,2057,295,121,6,2055,295,121,6,0
850,470,0,9,4,18,7,505,64,0,0,495,63,0,0,0
851,1569,0,29,7,2,2,1858,233,200,10,1858,233,200,10,0
852,1334,0,59,2,27,28,196,17,0,0,196,17,0,0,0
852,1439,1,59,2,21,27,223,6,49,3,226,6,49,3,0
853,1260,0,20,1,2,4,713,95,324,30,714,95,324,30,0
854,458,0,56,4,5,4,402,47,0,0,401,47,0,0,0
854,467,0,56,4,1,1,278,29,0,0,278,29,0,0,0
854,479,0,56,4,2,2,513,92,42,2,513,92,42,2,0
854,580,1,56,4,4,4,129,4,12,1,129,4,12,1,0
854,679,0,56,4,1,1,121,17,0,0,121,17,0,0,0
854,1345,0,56,4,1,1,175,20,0,0,175,20,0,0,0
854,1350,0,56,4,2,2,343,75,40,2,343,75,40,2,0
854,1376,0,56,4,2,2,350,88,21,1,350,88,21,1,0
854,1377,0,56,4,2,2,507,101,39,2,507,101,39,2,0
854,1391,0,56,4,1,1,170,20,0,0,170,20,0,0,0
854,1403,0,56,4,1,1,148,21,0,0,148,21,0,0,0
854,1458,1,56,4,3,3,142,13,0,0,142,13,0,0,0
854,1483,1,56,4,3,3,231,10,23,3,231,10,23,3,0
854,1485,1,56,4,4,4,164,5,0,0,164,5,0,0,0
854,1506,1,56,4,3,3,280,14,91,6,280,14,91,6,0
854,1679,1,56,4,3,3,195,9,14,1,195,9,14,1,0
854,1680,1,56,4,5,5,273,13,0,0,273,13,0,0,0
854,1690,1,56,4,3,3,55,3,0,0,55,3,0,0,0
854,1844,1,56,4,3,3,768,28,34,2,768,28,34,2,0
855,553,1,12,4,125,0,104,6,0,0,0,0,0,0,0
855,607,1,12,4,15,11,340,22,37,1,337,22,37,1,0
856,1377,0,66,5,6,7,498,92,39,2,499,92,39,2,0
857,32,0,59,2,17,20,110,10,27,2,112,10,27,2,0
857,76,0,59,2,3,4,100,16,0,0,101,16,0,0,0
857,97,0,59,2,0,5,110,12,0,0,114,12,0,0,0
857,164,0,59,2,2,3,88,9,0,0,89,9,0,0,0
857,219,0,59,2,5,26,368,45,140,7,385,48,140,7,0
857,221,0,59,2,10,25,211,27,24,3,225,29,24,3,0
857,311,1,59,2,10,15,178,10,43,3,182,10,43,3,0
857,341,1,59,2,24,27,143,13,0,0,146,13,0,0,0
857,429,1,59,2,7,9,143,4,0,0,148,4,0,0,0
857,431,1,59,2,4,14,96,4,0,0,107,4,0,0,0
858,665,0,24,10,0,180,0,0,0,0,141,13,0,0,0
858,666,0,24,10,0,40,0,0,0,0,18,2,0,0,0
858,693,0,24,10,2,20,953,70,0,0,968,71,0,0,0
858,768,1,24,10,0,41,0,0,0,0,35,4,0,0,0
858,822,0,24,10,0,15,453,40,0,0,465,41,0,0,0
858,879,0,24,10,0,15,397,51,0,0,406,52,0,0,0
858,881,0,24,10,0,3,1895,240,540,23,1898,240,540,23,0
858,882,0,24,10,110,153,1804,304,40,4,1835,314,40,4,0
858,884,0,24,10,8,16,1098,74,0,0,1106,74,0,0,0
858,909,0,24,10,0,2,18,0,0,0,20,0,0,0,0
858,1260,0,24,10,7,14,623,89,341,32,630,89,341,32,0
858,1264,0,24,10,3,12,492,70,174,9,500,70,174,9,0
858,1272,0,24,10,19,17,630,84,336,16,628,84,336,16,0
858,1359,0,24,10,19,58,369,49,41,2,400,61,41,2,0
858,1363,0,24,10,17,63,417,48,0,0,454,62,0,0,0
858,1371,0,24,10,11,53,130,13,55,1,165,21,52,1,0
858,1383,0,24,10,77,50,308,30,0,0,280,37,0,0,0
858,1384,0,24,10,69,62,300,31,35,2,292,39,32,2,0
858,1462,1,24,10,0,51,13,1,0,0,64,1,0,0,0
858,1466,1,24,10,0,43,13,1,0,0,56,1,0,0,0
858,1478,1,24,10,0,34,13,1,0,0,47,1,0,0,0
858,1493,1,24,10,0,48,13,1,0,0,61,1,0,0,0
858,1508,1,24,10,61,39,181,6,0,0,158,6,0,0,0
858,1657,0,24,10,6,36,232,26,0,0,254,32,0,0,0
858,1715,1,24,10,0,44,13,1,0,0,57,1,0,0,0
859,476,0,56,4,1,1,288,36,64,2,288,36,64,2,0
859,477,0,56,4,1,1,433,53,25,1,433,53,25,1,0
859,478,0,56,4,1,1,309,41,64,2,309,41,64,2,0
859,1347,0,56,4,1,1,290,46,0,0,290,46,0,0,0
859,1350,0,56,4,1,3,343,75,40,2,345,76,40,2,0
859,1366,0,56,4,15,15,709,107,0,0,710,107,0,0,0
859,1376,0,56,4,9,11,350,88,21,1,353,89,21,1,0
859,1384,0,56,4,8,5,329,45,32,2,326,45,32,2,0
859,1483,1,56,4,21,18,231,10,23,3,229,10,23,3,0
859,1495,1,56,4,3,2,166,6,37,4,165,6,37,4,0
859,1505,1,56,4,2,1,132,4,54,2,131,4,54,2,0
859,1506,1,56,4,22,20,281,14,91,6,280,14,91,6,0
860,1267,0,5,7,8,3,421,58,158,13,416,58,160,13,0
860,1268,0,5,7,3,1,427,54,167,8,426,54,167,8,0
860,1269,0,5,7,2,1,416,58,176,12,415,58,177,12,0
860,1270,0,5,7,5,1,376,44,152,17,372,44,153,17,0
860,1271,0,5,7,2,1,414,53,170,11,413,53,170,11,0
860,1371,0,5,7,3,2,165,21,52,1,164,21,52,1,0
860,1372,0,5,7,4,1,162,16,0,0,161,16,0,0,0
861,1125,0,8,4,11,5,925,110,272,10,918,110,264,11,-1
861,1569,0,8,4,15,0,2159,344,653,21,2144,344,590,18,3
861,1570,0,8,4,23,30,1456,228,721,21,1464,228,653,18,3
861,1590,1,8,4,20,18,433,20,74,5,431,20,74,5,0
861,1808,0,8,4,28,34,3547,444,1558,42,3542,444,1573,44,-2
861,1809,0,8,4,18,8,480,61,358,13,471,61,377,15,-2
861,1810,0,8,4,17,24,1099,125,720,21,1100,125,720,21,0
861,1811,0,8,4,36,28,3028,454,748,29,3021,454,814,31,-2
861,1816,0,8,4,13,20,1267,152,575,23,1262,152,495,20,3
861,1880,1,8,4,3,0,856,52,198,14,853,52,198,14,0
861,1881,1,8,4,3,3,202,11,43,2,202,11,43,2,0
861,1882,1,8,4,37,32,1265,79,246,18,1262,79,246,18,0
861,1932,0,8,4,16,9,728,86,255,9,721,86,247,9,0
862,458,0,7,4,3,3,376,44,0,0,376,44,0,0,0
863,910,0,26,1,25,0,8539,1117,434,19,8515,1117,433,19,0
864,1113,0,10,1,5,22,224,31,66,2,241,32,66,2,0
864,1125,0,10,1,6,4,852,94,207,12,850,93,207,12,0
865,42,0,65,5,5,5,352,36,0,0,352,36,0,0,0
865,219,0,65,5,9,9,368,45,140,7,368,45,140,7,0
865,221,0,65,5,9,9,211,27,24,3,211,27,24,3,0
865,223,0,65,5,15,15,188,26,125,7,188,26,112,7,0
865,245,0,65,5,15,15,201,26,48,2,201,26,48,2,0
865,288,1,65,5,5,6,337,14,49,3,337,14,49,3,0
865,427,1,65,5,8,8,126,8,0,0,126,8,0,0,0
865,429,1,65,5,18,18,143,4,0,0,143,4,0,0,0
865,431,1,65,5,15,15,96,4,0,0,96,4,0,0,0
865,442,1,65,5,14,17,132,8,0,0,134,8,0,0,0
865,989,0,65,5,17,17,309,42,57,14,309,42,38,13,1
865,1260,0,65,5,9,9,630,89,341,32,630,89,341,32,0
865,1261,0,65,5,11,11,692,92,197,20,692,92,197,20,0
865,1262,0,65,5,9,9,300,44,149,18,300,44,149,18,0
865,1265,0,65,5,16,16,316,46,248,10,316,46,248,10,0
865,1266,0,65,5,13,13,265,38,221,11,265,38,221,11,0
865,1272,0,65,5,40,36,628,84,336,16,628,84,334,16,0
865,1307,0,65,5,18,16,259,33,79,7,259,33,93,7,0
865,1360,0,65,5,7,7,157,20,0,0,157,20,0,0,0
865,1368,0,65,5,6,6,174,12,0,0,174,12,0,0,0
865,1370,0,65,5,6,6,135,16,0,0,135,16,0,0,0
865,1384,0,65,5,4,4,287,39,32,2,287,39,32,2,0
865,1415,1,65,5,6,6,219,6,0,0,219,6,0,0,0
865,1416,1,65,5,11,12,273,7,0,0,274,7,0,0,0
865,1457,1,65,5,8,8,83,7,0,0,83,7,0,0,0
865,1463,1,65,5,2,29,13,1,0,0,41,1,0,0,0
865,1472,1,65,5,2,50,13,1,0,0,62,1,0,0,0
865,1473,1,65,5,4,4,164,5,18,2,164,5,18,2,0
865,1475,1,65,5,2,25,13,1,0,0,37,1,0,0,0
865,1476,1,65,5,4,4,206,6,78,5,206,6,78,5,0
865,1477,1,65,5,23,22,165,7,52,5,165,7,52,5,0
865,1495,1,65,5,4,4,166,6,37,4,166,6,37,4,0
865,1496,1,65,5,2,48,13,1,0,0,60,1,0,0,0
865,1619,0,65,5,9,9,114,5,0,0,114,5,0,0,0
865,1626,0,65,5,13,13,250,33,65,9,250,33,47,8,1
865,1627,0,65,5,17,17,304,40,58,6,304,40,58,6,0
865,1629,0,65,5,15,15,222,30,71,14,222,30,62,14,0
865,1682,1,65,5,5,5,117,7,0,0,117,7,0,0,0
865,1735,0,65,5,14,14,160,20,28,1,160,20,28,1,0
865,1832,1,65,5,2,19,13,1,0,0,31,1,0,0,0
865,1963,1,65,5,20,19,109,4,0,0,109,4,0,0,0
865,1989,0,65,5,16,16,242,30,83,6,242,30,83,5,1
865,1995,0,65,5,18,17,196,19,92,8,195,19,92,7,1
866,1740,0,66,3,56,56,2543,383,86,3,2543,382,86,3,0
867,721,0,10,1,1,1,1093,183,79,6,1093,183,79,6,0
867,910,0,10,1,4,15,9095,1187,584,25,9105,1189,584,25,0
868,76,0,2,3,18,1,79,13,0,0,63,11,0,0,0
868,987,0,2,3,10,1,63,5,0,0,55,4,0,0,0
869,1569,0,12,4,4,4,1797,237,192,10,1797,237,192,10,0
870,460,0,35,6,116,0,76,6,0,0,0,0,0,0,0
870,523,0,35,6,162,0,121,13,0,0,0,0,0,0,0
870,524,0,35,6,318,0,286,43,0,0,0,0,0,0,0
870,528,0,35,6,33,0,21,0,0,0,0,0,0,0,0
870,529,0,35,6,23,0,11,0,0,0,0,0,0,0,0
870,693,0,35,6,16,0,889,69,0,0,877,68,0,0,0
870,701,0,35,6,66,0,47,1,0,0,0,0,0,0,0
870,702,0,35,6,31,0,18,2,0,0,0,0,0,0,0
870,1259,0,35,6,22,0,592,75,426,25,574,73,420,25,0
870,1261,0,35,6,21,0,640,84,200,20,623,82,199,20,0
870,1263,0,35,6,21,0,571,74,319,25,554,72,315,25,0
871,207,0,21,1,1,0,107,17,0,0,106,17,0,0,0
871,647,0,21,1,17,14,231,35,0,0,230,35,0,0,0
871,882,0,21,1,2,1,1830,312,40,4,1829,312,40,4,0
871,910,0,21,1,5,4,8107,1055,434,19,8106,1055,434,19,0
871,1226,0,21,1,1,1,577,99,0,0,576,99,0,0,0
871,1617,0,21,1,5,4,58,6,0,0,57,6,0,0,0
871,1622,0,21,1,1,0,58,6,0,0,57,6,0,0,0
871,1891,0,21,1,1,0,58,6,0,0,57,6,0,0,0
872,1068,0,55,6,1,2,191,23,0,0,191,23,0,0,0
873,693,0,29,7,25,0,869,68,0,0,848,67,0,0,0
873,698,0,29,7,20,1,99,13,0,0,83,13,0,0,0
874,1569,0,61,7,11,6,2054,296,121,6,2049,296,121,6,0
875,1800,0,24,3,23,0,128,14,51,2,108,11,44,2,0
875,1875,1,24,3,5,0,121,14,0,0,117,14,0,0,0
876,1788,0,24,3,0,231,0,0,0,0,178,40,0,0,0
876,1808,0,24,3,2,2,3578,436,1613,36,3578,436,1613,36,0
877,987,0,59,2,12,12,70,5,0,0,70,5,0,0,0
878,1118,0,2,3,7,7,157,18,0,0,157,18,0,0,0
878,1875,1,2,3,1,1,122,14,0,0,122,14,0,0,0
879,693,0,9,4,25,1,1087,95,0,0,1064,90,0,0,0
880,628,0,31,5,1,5,161,21,0,0,165,21,0,0,0
881,1740,0,18,11,51,5,3123,494,106,3,3091,485,106,3,0
882,1650,0,2,3,240,0,199,19,65,4,0,0,0,0,4
883,673,0,7,4,1,0,187,27,0,0,186,27,0,0,0
883,675,0,7,4,1,1,166,25,0,0,166,25,0,0,0
883,679,0,7,4,1,0,122,17,0,0,121,17,0,0,0
883,681,0,7,4,2,0,201,33,0,0,199,33,0,0,0
883,682,0,7,4,2,0,76,6,0,0,74,6,0,0,0
883,688,0,7,4,5,5,112,17,0,0,112,17,0,0,0
883,691,0,7,4,3,1,220,24,0,0,218,24,0,0,0
883,693,0,7,4,3,0,891,69,0,0,888,69,0,0,0
883,696,0,7,4,1,1,206,19,38,2,206,19,38,2,0
883,705,0,7,4,2,0,195,25,0,0,193,25,0,0,0
883,714,0,7,4,1,0,249,27,0,0,248,27,0,0,0
883,716,0,7,4,1,1,151,21,0,0,151,21,0,0,0
883,718,0,7,4,2,0,190,33,0,0,188,33,0,0,0
883,727,1,7,4,27,2,38,1,0,0,13,1,0,0,0
883,729,1,7,4,30,2,41,1,0,0,13,1,0,0,0
883,753,1,7,4,22,2,33,1,0,0,13,1,0,0,0
883,755,1,7,4,25,2,36,1,0,0,13,1,0,0,0
883,756,1,7,4,22,2,33,1,0,0,13,1,0,0,0
883,757,1,7,4,38,2,48,2,0,0,13,1,0,0,0
883,758,1,7,4,22,2,33,1,0,0,13,1,0,0,0
883,759,1,7,4,25,2,36,1,0,0,13,1,0,0,0
883,760,1,7,4,24,2,35,1,0,0,13,1,0,0,0
883,761,1,7,4,26,2,37,1,0,0,13,1,0,0,0
883,762,1,7,4,19,2,30,1,0,0,13,1,0,0,0
883,763,1,7,4,10,2,21,1,0,0,13,1,0,0,0
883,768,1,7,4,8,4,35,4,0,0,31,4,0,0,0
883,769,1,7,4,10,4,37,4,0,0,31,4,0,0,0
883,772,1,7,4,14,4,41,4,0,0,31,4,0,0,0
883,775,1,7,4,13,5,44,5,0,0,36,5,0,0,0
883,776,1,7,4,44,0,37,4,0,0,0,0,0,0,0
883,777,1,7,4,18,3,40,4,0,0,26,3,0,0,0
883,778,1,7,4,20,3,42,4,0,0,26,3,0,0,0
883,779,1,7,4,14,3,29,2,0,0,18,2,0,0,0
883,780,1,7,4,10,2,29,2,0,0,21,2,0,0,0
883,783,1,7,4,21,5,43,5,0,0,28,4,0,0,0
883,784,1,7,4,10,5,41,5,0,0,36,5,0,0,0
883,785,1,7,4,22,5,52,6,0,0,36,5,0,0,0
883,786,1,7,4,33,5,64,5,0,0,36,5,0,0,0
883,787,1,7,4,13,3,36,3,0,0,26,3,0,0,0
883,788,1,7,4,25,4,50,6,0,0,31,4,0,0,0
883,789,1,7,4,12,4,38,4,0,0,30,4,0,0,0
883,790,1,7,4,10,4,37,4,0,0,31,4,0,0,0
883,791,1,7,4,33,0,27,3,0,0,0,0,0,0,0
883,792,1,7,4,13,4,40,4,0,0,31,4,0,0,0
883,793,1,7,4,10,3,33,3,0,0,26,3,0,0,0
883,794,1,7,4,7,2,26,2,0,0,21,2,0,0,0
883,796,1,7,4,8,4,27,3,0,0,23,3,0,0,0
883,797,1,7,4,16,5,47,5,0,0,36,5,0,0,0
883,799,1,7,4,17,12,48,5,0,0,42,6,0,0,0
883,800,1,7,4,17,17,44,5,0,0,42,6,0,0,0
883,801,1,7,4,19,4,45,4,0,0,31,4,0,0,0
883,802,1,7,4,14,4,32,3,0,0,23,3,0,0,0
883,803,1,7,4,82,2,93,1,0,0,13,1,0,0,0
883,804,1,7,4,78,2,89,1,0,0,13,1,0,0,0
883,805,1,7,4,48,2,59,1,0,0,13,1,0,0,0
883,841,1,7,4,6,0,18,1,0,0,12,1,0,0,0
883,843,1,7,4,5,0,17,1,0,0,12,1,0,0,0
883,845,1,7,4,2,2,13,1,0,0,13,1,0,0,0
883,846,1,7,4,2,2,13,1,0,0,13,1,0,0,0
883,848,1,7,4,3,3,26,3,0,0,26,3,0,0,0
883,852,1,7,4,4,0,16,1,0,0,12,1,0,0,0
883,854,1,7,4,25,0,20,2,0,0,0,0,0,0,0
883,857,1,7,4,7,5,30,4,0,0,28,4,0,0,0
883,860,1,7,4,4,4,23,3,0,0,23,3,0,0,0
883,919,1,7,4,31,2,42,1,0,0,13,1,0,0,0
883,920,1,7,4,17,2,28,1,0,0,13,1,0,0,0
883,921,1,7,4,14,2,25,1,0,0,13,1,0,0,0
883,922,1,7,4,16,2,27,1,0,0,13,1,0,0,0
883,923,1,7,4,13,2,24,1,0,0,13,1,0,0,0
883,933,1,7,4,13,2,24,1,0,0,13,1,0,0,0
883,934,1,7,4,13,2,24,1,0,0,13,1,0,0,0
883,935,1,7,4,15,2,26,1,0,0,13,1,0,0,0
883,936,1,7,4,16,2,27,1,0,0,13,1,0,0,0
883,937,1,7,4,67,2,78,1,0,0,13,1,0,0,0
883,942,1,7,4,26,2,37,1,0,0,13,1,0,0,0
883,943,1,7,4,15,2,26,1,0,0,13,1,0,0,0
883,944,1,7,4,9,2,20,1,0,0,13,1,0,0,0
883,945,1,7,4,8,2,19,1,0,0,13,1,0,0,0
883,946,1,7,4,10,3,25,2,0,0,18,2,0,0,0
883,947,1,7,4,44,2,55,1,0,0,13,1,0,0,0
883,948,1,7,4,36,2,47,1,0,0,13,1,0,0,0
883,950,1,7,4,28,2,39,1,0,0,13,1,0,0,0
883,951,1,7,4,14,2,25,1,0,0,13,1,0,0,0
883,952,1,7,4,13,2,24,1,0,0,13,1,0,0,0
883,953,1,7,4,13,2,24,1,0,0,13,1,0,0,0
883,954,1,7,4,26,2,37,1,0,0,13,1,0,0,0
883,955,1,7,4,9,2,20,1,0,0,13,1,0,0,0
883,956,1,7,4,9,2,20,1,0,0,13,1,0,0,0
883,957,1,7,4,13,2,24,1,0,0,13,1,0,0,0
883,958,1,7,4,13,2,24,1,0,0,13,1,0,0,0
883,959,1,7,4,28,2,39,1,0,0,13,1,0,0,0
883,960,1,7,4,5,0,17,1,0,0,12,1,0,0,0
883,961,1,7,4,4,0,16,1,0,0,12,1,0,0,0
884,121,0,30,9,2,2,194,22,41,1,194,22,41,1,0
884,122,0,30,9,1,1,248,19,15,1,248,19,15,1,0
884,123,0,30,9,2,2,182,21,42,1,182,21,42,1,0
884,124,0,30,9,1,1,158,13,15,1,158,13,15,1,0
884,130,0,30,9,1,1,189,23,42,2,189,23,42,2,0
884,146,0,30,9,1,1,593,82,175,9,593,82,175,9,0
